123.55	83.33%	0	110	0	132
124.322	83.33%	0	110	0	132
125.224	83.33%	0	110	0	132
126.04	83.33%	0	110	0	132
126.688	83.33%	0	110	0	132
127.404	83.33%	0	110	0	132
128.236	83.33%	0	110	0	132
129.057	83.33%	0	110	0	132
129.76	83.33%	0	110	0	132
130.435	83.33%	0	110	0	132
131.293	83.33%	0	110	0	132
131.922	83.33%	0	110	0	132
132.686	83.33%	0	110	0	132
133.398	83.33%	0	110	0	132
134.153	83.33%	0	110	0	132
134.93	83.33%	0	110	0	132
135.584	83.33%	0	110	0	132
136.267	83.33%	0	110	0	132
136.913	83.33%	0	110	0	132
137.657	83.33%	0	110	0	132
138.391	83.33%	0	110	0	132
139.049	83.33%	0	110	0	132
139.714	83.33%	0	110	0	132
140.367	83.33%	0	110	0	132
141.048	83.33%	0	110	0	132
141.966	83.33%	0	110	0	132
142.706	83.33%	0	110	0	132
143.338	83.33%	0	110	0	132
143.988	83.33%	0	110	0	132
144.733	83.33%	0	110	0	132
145.529	83.33%	0	110	0	132
146.32	83.33%	0	110	0	132
147.235	83.33%	0	110	0	132
148.104	83.33%	0	110	0	132
149.015	83.33%	0	110	0	132
149.722	83.33%	0	110	0	132
150.49	83.33%	0	110	0	132
151.308	83.33%	0	110	0	132
152.087	83.33%	0	110	0	132
152.742	83.33%	0	110	0	132
153.391	83.33%	0	110	0	132
154.103	83.33%	0	110	0	132
154.721	83.33%	0	110	0	132
155.376	83.33%	0	110	0	132
156.24	83.33%	0	110	0	132
156.893	83.33%	0	110	0	132
157.544	83.33%	0	110	0	132
158.19	83.33%	0	110	0	132
158.785	83.33%	0	110	0	132
159.606	83.33%	0	110	0	132
160.291	83.33%	0	110	0	132
161.009	83.33%	0	110	0	132
161.735	83.33%	0	110	0	132
162.468	83.33%	0	110	0	132
163.104	83.33%	0	110	0	132
163.843	83.33%	0	110	0	132
164.501	83.33%	0	110	0	132
165.237	83.33%	0	110	0	132
165.919	83.33%	0	110	0	132
166.797	83.33%	0	110	0	132
167.426	83.33%	0	110	0	132
168.371	83.33%	0	110	0	132
169.104	83.33%	0	110	0	132
169.825	83.33%	0	110	0	132
170.66	83.33%	0	110	0	132
171.304	83.33%	0	110	0	132
171.977	83.33%	0	110	0	132
172.568	83.33%	0	110	0	132
173.263	83.33%	0	110	0	132
173.941	83.33%	0	110	0	132
174.56	83.33%	0	110	0	132
175.487	83.33%	0	110	0	132
176.197	83.33%	0	110	0	132
176.915	83.33%	0	110	0	132
177.752	83.33%	0	110	0	132
178.537	83.33%	0	110	0	132
179.22	83.33%	0	110	0	132
179.823	83.33%	0	110	0	132
180.456	83.33%	0	110	0	132
181.191	83.33%	0	110	0	132
181.879	83.33%	0	110	0	132
182.587	83.33%	0	110	0	132
183.328	83.33%	0	110	0	132
184.276	83.33%	0	110	0	132
185.086	83.33%	0	110	0	132
185.796	83.33%	0	110	0	132
186.514	83.33%	0	110	0	132
187.153	83.33%	0	110	0	132
187.793	83.33%	0	110	0	132
188.622	83.33%	0	110	0	132
189.262	83.33%	0	110	0	132
189.891	83.33%	0	110	0	132
190.743	83.33%	0	110	0	132
191.549	83.33%	0	110	0	132
192.377	83.33%	0	110	0	132
193.099	83.33%	0	110	0	132
193.768	83.33%	0	110	0	132
194.48	83.33%	0	110	0	132
195.295	83.33%	0	110	0	132
195.933	83.33%	0	110	0	132
196.664	83.33%	0	110	0	132
197.407	83.33%	0	110	0	132
198.023	83.33%	0	110	0	132
198.766	83.33%	0	110	0	132
199.654	83.33%	0	110	0	132
200.415	83.33%	0	110	0	132
201.325	83.33%	0	110	0	132
201.973	83.33%	0	110	0	132
202.754	83.33%	0	110	0	132
203.531	83.33%	0	110	0	132
204.294	83.33%	0	110	0	132
204.997	83.33%	0	110	0	132
205.637	83.33%	0	110	0	132
206.346	83.33%	0	110	0	132
207.038	83.33%	0	110	0	132
207.781	83.33%	0	110	0	132
208.419	83.33%	0	110	0	132
209.201	83.33%	0	110	0	132
209.9	83.33%	0	110	0	132
210.578	83.33%	0	110	0	132
211.238	83.33%	0	110	0	132
212.007	83.33%	0	110	0	132
212.703	83.33%	0	110	0	132
213.369	83.33%	0	110	0	132
214.182	83.33%	0	110	0	132
214.959	83.33%	0	110	0	132
215.681	83.33%	0	110	0	132
216.469	83.33%	0	110	0	132
217.255	83.33%	0	110	0	132
217.958	83.33%	0	110	0	132
218.708	83.33%	0	110	0	132
219.374	83.33%	0	110	0	132
220.077	83.33%	0	110	0	132
220.784	83.33%	0	110	0	132
221.557	83.33%	0	110	0	132
222.218	83.33%	0	110	0	132
222.922	83.33%	0	110	0	132
223.776	83.33%	0	110	0	132
224.491	83.33%	0	110	0	132
225.186	83.33%	0	110	0	132
225.906	83.33%	0	110	0	132
226.583	83.33%	0	110	0	132
227.297	83.33%	0	110	0	132
227.988	83.33%	0	110	0	132
228.63	83.33%	0	110	0	132
229.549	83.33%	0	110	0	132
230.245	83.33%	0	110	0	132
231.048	83.33%	0	110	0	132
231.715	83.33%	0	110	0	132
232.439	83.33%	0	110	0	132
233.16	83.33%	0	110	0	132
234.091	83.33%	0	110	0	132
234.914	83.33%	0	110	0	132
235.713	83.33%	0	110	0	132
236.554	83.33%	0	110	0	132
237.299	83.33%	0	110	0	132
238.114	83.33%	0	110	0	132
238.821	83.33%	0	110	0	132
239.562	83.33%	0	110	0	132
240.473	83.33%	0	110	0	132
241.313	83.33%	0	110	0	132
242.076	83.33%	0	110	0	132
242.828	83.33%	0	110	0	132
243.561	83.33%	0	110	0	132
244.284	83.33%	0	110	0	132
244.95	83.33%	0	110	0	132
245.673	83.33%	0	110	0	132
246.335	83.33%	0	110	0	132
247.141	83.33%	0	110	0	132
247.909	83.33%	0	110	0	132
248.685	83.33%	0	110	0	132
249.321	83.33%	0	110	0	132
250.076	83.33%	0	110	0	132
250.714	83.33%	0	110	0	132
251.355	83.33%	0	110	0	132
252.084	83.33%	0	110	0	132
252.775	83.33%	0	110	0	132
253.432	83.33%	0	110	0	132
254.15	83.33%	0	110	0	132
254.828	83.33%	0	110	0	132
255.438	83.33%	0	110	0	132
256.179	83.33%	0	110	0	132
256.841	83.33%	0	110	0	132
257.56	83.33%	0	110	0	132
258.236	83.33%	0	110	0	132
258.968	83.33%	0	110	0	132
259.833	83.33%	0	110	0	132
260.635	83.33%	0	110	0	132
261.243	83.33%	0	110	0	132
261.887	83.33%	0	110	0	132
262.646	83.33%	0	110	0	132
263.401	83.33%	0	110	0	132
264.097	83.33%	0	110	0	132
264.782	83.33%	0	110	0	132
265.41	83.33%	0	110	0	132
266.228	83.33%	0	110	0	132
266.892	83.33%	0	110	0	132
267.589	83.33%	0	110	0	132
268.24	83.33%	0	110	0	132
268.876	83.33%	0	110	0	132
269.528	83.33%	0	110	0	132
270.141	83.33%	0	110	0	132
270.842	83.33%	0	110	0	132
271.472	83.33%	0	110	0	132
272.109	83.33%	0	110	0	132
272.755	83.33%	0	110	0	132
273.516	83.33%	0	110	0	132
274.239	83.33%	0	110	0	132
274.946	83.33%	0	110	0	132
275.875	83.33%	0	110	0	132
276.569	83.33%	0	110	0	132
277.233	83.33%	0	110	0	132
277.997	83.33%	0	110	0	132
278.633	83.33%	0	110	0	132
279.274	83.33%	0	110	0	132
279.926	83.33%	0	110	0	132
280.67	83.33%	0	110	0	132
281.343	83.33%	0	110	0	132
281.986	83.33%	0	110	0	132
282.753	83.33%	0	110	0	132
283.548	83.33%	0	110	0	132
284.427	83.33%	0	110	0	132
285.158	83.33%	0	110	0	132
285.928	83.33%	0	110	0	132
286.754	83.33%	0	110	0	132
287.567	83.33%	0	110	0	132
288.247	83.33%	0	110	0	132
289.171	83.33%	0	110	0	132
289.909	83.33%	0	110	0	132
290.623	83.33%	0	110	0	132
291.378	83.33%	0	110	0	132
292.03	83.33%	0	110	0	132
292.724	83.33%	0	110	0	132
293.562	83.33%	0	110	0	132
294.247	83.33%	0	110	0	132
294.918	83.33%	0	110	0	132
295.56	83.33%	0	110	0	132
296.428	83.33%	0	110	0	132
297.15	83.33%	0	110	0	132
297.836	83.33%	0	110	0	132
298.581	83.33%	0	110	0	132
299.302	83.33%	0	110	0	132
299.99	83.33%	0	110	0	132
300.788	83.33%	0	110	0	132
301.475	83.33%	0	110	0	132
302.215	83.33%	0	110	0	132
302.934	83.33%	0	110	0	132
303.643	83.33%	0	110	0	132
304.299	83.33%	0	110	0	132
304.958	83.33%	0	110	0	132
305.876	83.33%	0	110	0	132
306.68	83.33%	0	110	0	132
307.37	83.33%	0	110	0	132
307.965	83.33%	0	110	0	132
308.579	83.33%	0	110	0	132
309.252	83.33%	0	110	0	132
309.98	83.33%	0	110	0	132
310.891	83.33%	0	110	0	132
311.665	83.33%	0	110	0	132
312.268	83.33%	0	110	0	132
313.207	83.33%	0	110	0	132
314.081	83.33%	0	110	0	132
314.771	83.33%	0	110	0	132
315.634	83.33%	0	110	0	132
316.393	83.33%	0	110	0	132
317.35	83.33%	0	110	0	132
318.104	83.33%	0	110	0	132
318.827	83.33%	0	110	0	132
319.529	83.33%	0	110	0	132
320.303	83.33%	0	110	0	132
321.26	83.33%	0	110	0	132
321.908	83.33%	0	110	0	132
322.59	83.33%	0	110	0	132
323.306	83.33%	0	110	0	132
324.048	83.33%	0	110	0	132
324.729	83.33%	0	110	0	132
325.402	83.33%	0	110	0	132
326.184	83.33%	0	110	0	132
326.839	83.33%	0	110	0	132
327.591	83.33%	0	110	0	132
328.384	83.33%	0	110	0	132
329.124	83.33%	0	110	0	132
329.839	83.33%	0	110	0	132
330.507	83.33%	0	110	0	132
331.248	83.33%	0	110	0	132
331.987	83.33%	0	110	0	132
332.624	83.33%	0	110	0	132
333.499	83.33%	0	110	0	132
334.267	83.33%	0	110	0	132
334.92	83.33%	0	110	0	132
335.689	83.33%	0	110	0	132
336.337	83.33%	0	110	0	132
337.179	83.33%	0	110	0	132
337.927	83.33%	0	110	0	132
338.619	83.33%	0	110	0	132
339.344	83.33%	0	110	0	132
339.981	83.33%	0	110	0	132
340.675	83.33%	0	110	0	132
341.346	83.33%	0	110	0	132
342.096	83.33%	0	110	0	132
342.924	83.33%	0	110	0	132
343.535	83.33%	0	110	0	132
344.332	83.33%	0	110	0	132
345.118	83.33%	0	110	0	132
345.849	83.33%	0	110	0	132
346.632	83.33%	0	110	0	132
347.344	83.33%	0	110	0	132
348.091	83.33%	0	110	0	132
349.042	83.33%	0	110	0	132
349.874	83.33%	0	110	0	132
350.568	83.33%	0	110	0	132
351.335	83.33%	0	110	0	132
351.985	83.33%	0	110	0	132
352.647	83.33%	0	110	0	132
353.331	83.33%	0	110	0	132
353.97	83.33%	0	110	0	132
354.632	83.33%	0	110	0	132
355.358	83.33%	0	110	0	132
356.171	83.33%	0	110	0	132
356.844	83.33%	0	110	0	132
357.511	83.33%	0	110	0	132
358.366	83.33%	0	110	0	132
359.009	83.33%	0	110	0	132
359.783	83.33%	0	110	0	132
360.49	83.33%	0	110	0	132
361.242	83.33%	0	110	0	132
361.997	83.33%	0	110	0	132
362.879	83.33%	0	110	0	132
363.792	83.33%	0	110	0	132
364.469	83.33%	0	110	0	132
365.137	83.33%	0	110	0	132
365.808	83.33%	0	110	0	132
366.549	83.33%	0	110	0	132
367.287	83.33%	0	110	0	132
368.148	83.33%	0	110	0	132
368.882	83.33%	0	110	0	132
369.616	83.33%	0	110	0	132
370.35	83.33%	0	110	0	132
371.077	83.33%	0	110	0	132
371.915	83.33%	0	110	0	132
372.767	83.33%	0	110	0	132
373.558	83.33%	0	110	0	132
374.412	83.33%	0	110	0	132
375.107	83.33%	0	110	0	132
375.708	83.33%	0	110	0	132
376.639	83.33%	0	110	0	132
377.377	83.33%	0	110	0	132
378.145	83.33%	0	110	0	132
378.811	83.33%	0	110	0	132
379.722	83.33%	0	110	0	132
380.517	83.33%	0	110	0	132
381.17	83.33%	0	110	0	132
381.877	83.33%	0	110	0	132
382.55	83.33%	0	110	0	132
383.279	83.33%	0	110	0	132
384.112	83.33%	0	110	0	132
384.975	83.33%	0	110	0	132
385.694	83.33%	0	110	0	132
386.331	83.33%	0	110	0	132
387.058	83.33%	0	110	0	132
387.802	83.33%	0	110	0	132
388.515	83.33%	0	110	0	132
389.382	83.33%	0	110	0	132
390.084	83.33%	0	110	0	132
390.881	83.33%	0	110	0	132
391.628	83.33%	0	110	0	132
392.378	83.33%	0	110	0	132
393.059	83.33%	0	110	0	132
393.95	83.33%	0	110	0	132
394.71	83.33%	0	110	0	132
395.54	83.33%	0	110	0	132
396.234	83.33%	0	110	0	132
397.039	83.33%	0	110	0	132
397.69	83.33%	0	110	0	132
398.508	83.33%	0	110	0	132
399.256	83.33%	0	110	0	132
400.119	83.33%	0	110	0	132
400.86	83.33%	0	110	0	132
401.592	83.33%	0	110	0	132
402.335	83.33%	0	110	0	132
402.967	83.33%	0	110	0	132
403.638	83.33%	0	110	0	132
404.383	83.33%	0	110	0	132
405.087	83.33%	0	110	0	132
405.814	83.33%	0	110	0	132
406.502	83.33%	0	110	0	132
407.152	83.33%	0	110	0	132
407.807	83.33%	0	110	0	132
408.547	83.33%	0	110	0	132
409.298	83.33%	0	110	0	132
409.941	83.33%	0	110	0	132
410.781	83.33%	0	110	0	132
411.471	83.33%	0	110	0	132
412.161	83.33%	0	110	0	132
412.883	83.33%	0	110	0	132
413.565	83.33%	0	110	0	132
414.27	83.33%	0	110	0	132
414.985	83.33%	0	110	0	132
415.668	83.33%	0	110	0	132
416.483	83.33%	0	110	0	132
417.182	83.33%	0	110	0	132
417.911	83.33%	0	110	0	132
418.589	83.33%	0	110	0	132
419.313	83.33%	0	110	0	132
420.113	83.33%	0	110	0	132
420.927	83.33%	0	110	0	132
421.695	83.33%	0	110	0	132
422.574	83.33%	0	110	0	132
423.429	83.33%	0	110	0	132
424.072	83.33%	0	110	0	132
424.85	83.33%	0	110	0	132
425.493	83.33%	0	110	0	132
426.14	83.33%	0	110	0	132
426.936	83.33%	0	110	0	132
427.674	83.33%	0	110	0	132
428.345	83.33%	0	110	0	132
429.111	83.33%	0	110	0	132
429.781	83.33%	0	110	0	132
430.438	83.33%	0	110	0	132
431.103	83.33%	0	110	0	132
431.939	83.33%	0	110	0	132
432.563	83.33%	0	110	0	132
433.204	83.33%	0	110	0	132
433.882	83.33%	0	110	0	132
434.708	83.33%	0	110	0	132
435.481	83.33%	0	110	0	132
436.283	83.33%	0	110	0	132
436.918	83.33%	0	110	0	132
437.552	83.33%	0	110	0	132
438.384	83.33%	0	110	0	132
439.106	83.33%	0	110	0	132
439.974	83.33%	0	110	0	132
440.686	83.33%	0	110	0	132
441.37	83.33%	0	110	0	132
442.121	83.33%	0	110	0	132
442.8	83.33%	0	110	0	132
443.47	83.33%	0	110	0	132
444.193	83.33%	0	110	0	132
445.108	83.33%	0	110	0	132
445.759	83.33%	0	110	0	132
446.584	83.33%	0	110	0	132
447.301	83.33%	0	110	0	132
448.042	83.33%	0	110	0	132
448.97	83.33%	0	110	0	132
449.789	83.33%	0	110	0	132
450.567	83.33%	0	110	0	132
451.253	83.33%	0	110	0	132
452.12	83.33%	0	110	0	132
452.74	83.33%	0	110	0	132
453.369	83.33%	0	110	0	132
454.166	83.33%	0	110	0	132
454.885	83.33%	0	110	0	132
455.733	83.33%	0	110	0	132
456.45	83.33%	0	110	0	132
457.171	83.33%	0	110	0	132
457.837	83.33%	0	110	0	132
458.583	83.33%	0	110	0	132
459.314	83.33%	0	110	0	132
460.156	83.33%	0	110	0	132
460.838	83.33%	0	110	0	132
461.493	83.33%	0	110	0	132
462.364	83.33%	0	110	0	132
463.128	83.33%	0	110	0	132
463.82	83.33%	0	110	0	132
464.523	83.33%	0	110	0	132
465.315	83.33%	0	110	0	132
465.996	83.33%	0	110	0	132
466.772	83.33%	0	110	0	132
467.453	83.33%	0	110	0	132
468.052	83.33%	0	110	0	132
468.653	83.33%	0	110	0	132
469.274	83.33%	0	110	0	132
470.101	83.33%	0	110	0	132
470.766	83.33%	0	110	0	132
471.616	83.33%	0	110	0	132
472.424	83.33%	0	110	0	132
473.201	83.33%	0	110	0	132
473.981	83.33%	0	110	0	132
474.687	83.33%	0	110	0	132
475.423	83.33%	0	110	0	132
476.205	83.33%	0	110	0	132
476.905	83.33%	0	110	0	132
477.606	83.33%	0	110	0	132
478.417	83.33%	0	110	0	132
479.323	83.33%	0	110	0	132
480.079	83.33%	0	110	0	132
480.769	83.33%	0	110	0	132
481.661	83.33%	0	110	0	132
482.448	83.33%	0	110	0	132
483.179	83.33%	0	110	0	132
483.982	83.33%	0	110	0	132
484.605	83.33%	0	110	0	132
485.254	83.33%	0	110	0	132
486.212	83.33%	0	110	0	132
486.954	83.33%	0	110	0	132
487.671	83.33%	0	110	0	132
488.5	83.33%	0	110	0	132
489.407	83.33%	0	110	0	132
490.211	83.33%	0	110	0	132
490.979	83.33%	0	110	0	132
491.938	83.33%	0	110	0	132
492.595	83.33%	0	110	0	132
493.503	83.33%	0	110	0	132
494.231	83.33%	0	110	0	132
495.054	83.33%	0	110	0	132
495.979	83.33%	0	110	0	132
496.706	83.33%	0	110	0	132
497.303	83.33%	0	110	0	132
498.189	83.33%	0	110	0	132
498.906	83.33%	0	110	0	132
499.587	83.33%	0	110	0	132
500.41	83.33%	0	110	0	132
501.231	83.33%	0	110	0	132
501.985	83.33%	0	110	0	132
502.707	83.33%	0	110	0	132
503.33	83.33%	0	110	0	132
504.07	83.33%	0	110	0	132
504.958	83.33%	0	110	0	132
505.608	83.33%	0	110	0	132
506.382	83.33%	0	110	0	132
507.069	83.33%	0	110	0	132
507.773	83.33%	0	110	0	132
508.522	83.33%	0	110	0	132
509.16	83.33%	0	110	0	132
509.826	83.33%	0	110	0	132
510.541	83.33%	0	110	0	132
511.172	83.33%	0	110	0	132
511.829	83.33%	0	110	0	132
512.58	83.33%	0	110	0	132
513.38	83.33%	0	110	0	132
514.168	83.33%	0	110	0	132
514.89	83.33%	0	110	0	132
515.513	83.33%	0	110	0	132
516.246	83.33%	0	110	0	132
516.944	83.33%	0	110	0	132
517.622	83.33%	0	110	0	132
518.369	83.33%	0	110	0	132
519.124	83.33%	0	110	0	132
520.02	83.33%	0	110	0	132
520.722	83.33%	0	110	0	132
521.432	83.33%	0	110	0	132
522.185	83.33%	0	110	0	132
522.854	83.33%	0	110	0	132
523.521	83.33%	0	110	0	132
524.176	83.33%	0	110	0	132
524.994	83.33%	0	110	0	132
525.64	83.33%	0	110	0	132
526.356	83.33%	0	110	0	132
526.99	83.33%	0	110	0	132
527.632	83.33%	0	110	0	132
528.35	83.33%	0	110	0	132
529.046	83.33%	0	110	0	132
529.657	83.33%	0	110	0	132
530.319	83.33%	0	110	0	132
531.028	83.33%	0	110	0	132
531.835	83.33%	0	110	0	132
532.703	83.33%	0	110	0	132
533.376	83.33%	0	110	0	132
534.212	83.33%	0	110	0	132
534.83	83.33%	0	110	0	132
535.495	83.33%	0	110	0	132
536.271	83.33%	0	110	0	132
536.944	83.33%	0	110	0	132
537.598	83.33%	0	110	0	132
538.325	83.33%	0	110	0	132
539.001	83.33%	0	110	0	132
539.611	83.33%	0	110	0	132
540.494	83.33%	0	110	0	132
541.204	83.33%	0	110	0	132
541.867	83.33%	0	110	0	132
542.503	83.33%	0	110	0	132
543.116	83.33%	0	110	0	132
543.999	83.33%	0	110	0	132
544.681	83.33%	0	110	0	132
545.438	83.33%	0	110	0	132
546.215	83.33%	0	110	0	132
546.863	83.33%	0	110	0	132
547.531	83.33%	0	110	0	132
548.175	83.33%	0	110	0	132
549.003	83.33%	0	110	0	132
549.629	83.33%	0	110	0	132
550.361	83.33%	0	110	0	132
551.012	83.33%	0	110	0	132
551.684	83.33%	0	110	0	132
552.324	83.33%	0	110	0	132
552.96	83.33%	0	110	0	132
553.783	83.33%	0	110	0	132
554.523	83.33%	0	110	0	132
555.248	83.33%	0	110	0	132
555.854	83.33%	0	110	0	132
556.531	83.33%	0	110	0	132
557.232	83.33%	0	110	0	132
557.869	83.33%	0	110	0	132
558.638	83.33%	0	110	0	132
559.51	83.33%	0	110	0	132
560.147	83.33%	0	110	0	132
560.81	83.33%	0	110	0	132
561.447	83.33%	0	110	0	132
562.134	83.33%	0	110	0	132
562.994	83.33%	0	110	0	132
563.714	83.33%	0	110	0	132
564.418	83.33%	0	110	0	132
565.239	83.33%	0	110	0	132
565.92	83.33%	0	110	0	132
566.596	83.33%	0	110	0	132
567.259	83.33%	0	110	0	132
567.89	83.33%	0	110	0	132
568.55	83.33%	0	110	0	132
569.353	83.33%	0	110	0	132
570.002	83.33%	0	110	0	132
570.674	83.33%	0	110	0	132
571.331	83.33%	0	110	0	132
572.013	83.33%	0	110	0	132
572.68	83.33%	0	110	0	132
573.368	83.33%	0	110	0	132
574.035	83.33%	0	110	0	132
574.923	83.33%	0	110	0	132
575.693	83.33%	0	110	0	132
576.336	83.33%	0	110	0	132
577.209	83.33%	0	110	0	132
577.921	83.33%	0	110	0	132
578.7	83.33%	0	110	0	132
579.55	83.33%	0	110	0	132
580.269	83.33%	0	110	0	132
581.119	83.33%	0	110	0	132
581.77	83.33%	0	110	0	132
582.439	83.33%	0	110	0	132
583.091	83.33%	0	110	0	132
583.799	83.33%	0	110	0	132
584.507	83.33%	0	110	0	132
585.261	83.33%	0	110	0	132
585.948	83.33%	0	110	0	132
586.586	83.33%	0	110	0	132
587.234	83.33%	0	110	0	132
587.873	83.33%	0	110	0	132
588.628	83.33%	0	110	0	132
589.352	83.33%	0	110	0	132
590.157	83.33%	0	110	0	132
590.951	83.33%	0	110	0	132
591.567	83.33%	0	110	0	132
592.461	83.33%	0	110	0	132
593.342	83.33%	0	110	0	132
594.097	83.33%	0	110	0	132
594.829	83.33%	0	110	0	132
595.432	83.33%	0	110	0	132
596.147	83.33%	0	110	0	132
596.79	83.33%	0	110	0	132
597.494	83.33%	0	110	0	132
598.24	83.33%	0	110	0	132
598.935	83.33%	0	110	0	132
599.597	83.33%	0	110	0	132
600.225	83.33%	0	110	0	132
600.962	83.33%	0	110	0	132
